symbol,record_date,ex_date,cash_payment_date,cash_dividend_per_old_share,share_ratio,fractional_share_treatment,event_id,source_url,source_sha256
SH510020,2012-12-14,2012-12-14,2012-12-14,0.0,0.1,unknown_not_provided_by_sina_hfq,SH510020~2012-12-14,https://finance.sina.com.cn/realstock/company/sh510020/hfq.js,c7eca21dc6057528f231b1e319d293efcdfbed55d1e50c844875f9a915fddce6
SH510030,2021-06-21,2021-06-21,2021-06-21,0.0,8.00037281,unknown_not_provided_by_sina_hfq,SH510030~2021-06-21,https://finance.sina.com.cn/realstock/company/sh510030/hfq.js,b87d7ebcfce0b0f55f6c72531910933cc5b8720ebfaedd99f33321263e1ae73f
SH510050,2006-05-19,2006-05-19,2006-05-19,0.024,1.0,not_applicable_no_share_change,SH510050~2006-05-19,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2006-11-16,2006-11-16,2006-11-16,0.037,1.0,not_applicable_no_share_change,SH510050~2006-11-16,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2008-11-19,2008-11-19,2008-11-19,0.06,1.0,not_applicable_no_share_change,SH510050~2008-11-19,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2010-11-16,2010-11-16,2010-11-16,0.025999999999999995,1.0,not_applicable_no_share_change,SH510050~2010-11-16,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2012-05-16,2012-05-16,2012-05-16,0.01100000000000001,1.0,not_applicable_no_share_change,SH510050~2012-05-16,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2012-11-13,2012-11-13,2012-11-13,0.037000000000000005,1.0,not_applicable_no_share_change,SH510050~2012-11-13,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2013-11-15,2013-11-15,2013-11-15,0.05299999999999999,1.0,not_applicable_no_share_change,SH510050~2013-11-15,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2014-11-17,2014-11-17,2014-11-17,0.04299999999999998,1.0,not_applicable_no_share_change,SH510050~2014-11-17,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2016-11-29,2016-11-29,2016-11-29,0.05299999999999999,1.0,not_applicable_no_share_change,SH510050~2016-11-29,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2017-11-28,2017-11-28,2017-11-28,0.05400000000000005,1.0,not_applicable_no_share_change,SH510050~2017-11-28,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2018-12-03,2018-12-03,2018-12-03,0.04899999999999999,1.0,not_applicable_no_share_change,SH510050~2018-12-03,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2019-12-02,2019-12-02,2019-12-02,0.046999999999999986,1.0,not_applicable_no_share_change,SH510050~2019-12-02,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2020-11-30,2020-11-30,2020-11-30,0.051000000000000045,1.0,not_applicable_no_share_change,SH510050~2020-11-30,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2021-11-29,2021-11-29,2021-11-29,0.040999999999999925,1.0,not_applicable_no_share_change,SH510050~2021-11-29,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2022-12-01,2022-12-01,2022-12-01,0.03700000000000003,1.0,not_applicable_no_share_change,SH510050~2022-12-01,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2023-11-27,2023-11-27,2023-11-27,0.039000000000000035,1.0,not_applicable_no_share_change,SH510050~2023-11-27,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2024-12-02,2024-12-02,2024-12-02,0.05499999999999994,1.0,not_applicable_no_share_change,SH510050~2024-12-02,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510050,2025-12-17,2025-12-17,2025-12-17,0.08000000000000007,1.0,not_applicable_no_share_change,SH510050~2025-12-17,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,2d0cbc04de03ded299f721e1a6caee5ebd05ff3464cad2c0950605fbbb776e67
SH510100,2023-02-13,2023-02-13,2023-02-13,0.0,0.83788015,unknown_not_provided_by_sina_hfq,SH510100~2023-02-13,https://finance.sina.com.cn/realstock/company/sh510100/hfq.js,f76e453ad56286a2a7e113fc982d84e10d0498e9677302499d9237acfd97e837
SH510100,2023-11-13,2023-11-13,2023-11-13,0.06683533438523397,1.0,not_applicable_no_share_change,SH510100~2023-11-13,https://finance.sina.com.cn/realstock/company/sh510100/hfq.js,f76e453ad56286a2a7e113fc982d84e10d0498e9677302499d9237acfd97e837
SH510100,2024-11-07,2024-11-07,2024-11-07,0.04177208399077123,1.0,not_applicable_no_share_change,SH510100~2024-11-07,https://finance.sina.com.cn/realstock/company/sh510100/hfq.js,f76e453ad56286a2a7e113fc982d84e10d0498e9677302499d9237acfd97e837
SH510100,2025-03-10,2025-03-10,2025-03-10,0.0,0.49719902,unknown_not_provided_by_sina_hfq,SH510100~2025-03-10,https://finance.sina.com.cn/realstock/company/sh510100/hfq.js,f76e453ad56286a2a7e113fc982d84e10d0498e9677302499d9237acfd97e837
SH510100,2025-11-10,2025-11-10,2025-11-10,0.2328410604271453,1.0,not_applicable_no_share_change,SH510100~2025-11-10,https://finance.sina.com.cn/realstock/company/sh510100/hfq.js,f76e453ad56286a2a7e113fc982d84e10d0498e9677302499d9237acfd97e837
SH510150,2021-05-31,2021-05-31,2021-05-31,0.0,12.0,unknown_not_provided_by_sina_hfq,SH510150~2021-05-31,https://finance.sina.com.cn/realstock/company/sh510150/hfq.js,f7b81fb1ffd8116aedbe2cfe646e7ec470310f31bf48af8b3e65f2d557a2b13e
SH510170,2022-07-11,2022-07-11,2022-07-11,0.0,4.0,unknown_not_provided_by_sina_hfq,SH510170~2022-07-11,https://finance.sina.com.cn/realstock/company/sh510170/hfq.js,2636f085806281a1699f36eedf2f1e58f76dca57f621ac179d75123e237e23e7
SH510180,2006-11-23,2006-11-23,2006-11-23,0.045,1.0,not_applicable_no_share_change,SH510180~2006-11-23,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2009-04-13,2009-04-13,2009-04-13,0.14900000000000002,1.0,not_applicable_no_share_change,SH510180~2009-04-13,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2009-05-21,2009-05-21,2009-05-21,0.0,10.0,unknown_not_provided_by_sina_hfq,SH510180~2009-05-21,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2012-11-15,2012-11-15,2012-11-15,0.000999999999999998,1.0,not_applicable_no_share_change,SH510180~2012-11-15,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2013-09-13,2013-09-13,2013-09-13,0.001100000000000001,1.0,not_applicable_no_share_change,SH510180~2013-09-13,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2013-12-23,2013-12-23,2013-12-23,0.0,0.25,unknown_not_provided_by_sina_hfq,SH510180~2013-12-23,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2014-09-18,2014-09-18,2014-09-18,0.02040000000000001,1.0,not_applicable_no_share_change,SH510180~2014-09-18,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2015-11-18,2015-11-18,2015-11-18,0.020399999999999995,1.0,not_applicable_no_share_change,SH510180~2015-11-18,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2017-11-16,2017-11-16,2017-11-16,0.0524,1.0,not_applicable_no_share_change,SH510180~2017-11-16,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2019-11-19,2019-11-19,2019-11-19,0.04799999999999997,1.0,not_applicable_no_share_change,SH510180~2019-11-19,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2020-11-18,2020-11-18,2020-11-18,0.026800000000000025,1.0,not_applicable_no_share_change,SH510180~2020-11-18,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2024-11-15,2024-11-15,2024-11-15,0.06000000000000001,1.0,not_applicable_no_share_change,SH510180~2024-11-15,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2025-01-17,2025-01-17,2025-01-17,0.021999999999999974,1.0,not_applicable_no_share_change,SH510180~2025-01-17,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2025-04-17,2025-04-17,2025-04-17,0.021200000000000017,1.0,not_applicable_no_share_change,SH510180~2025-04-17,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2025-07-15,2025-07-15,2025-07-15,0.021599999999999973,1.0,not_applicable_no_share_change,SH510180~2025-07-15,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2025-10-23,2025-10-23,2025-10-23,0.02520000000000002,1.0,not_applicable_no_share_change,SH510180~2025-10-23,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2026-01-16,2026-01-16,2026-01-16,0.01639999999999997,1.0,not_applicable_no_share_change,SH510180~2026-01-16,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2026-04-16,2026-04-16,2026-04-16,0.007600000000000051,1.0,not_applicable_no_share_change,SH510180~2026-04-16,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510180,2026-07-15,2026-07-15,2026-07-15,0.012399999999999967,1.0,not_applicable_no_share_change,SH510180~2026-07-15,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,820c922596f3f123145d6b289ead471e1db5e4308cb41747b93a6c2c485ec156
SH510210,2021-01-25,2021-01-25,2021-01-25,0.0,5.001001001,unknown_not_provided_by_sina_hfq,SH510210~2021-01-25,https://finance.sina.com.cn/realstock/company/sh510210/hfq.js,b2e506a3017c77b87bedcce9cf2a0a2df150895ecaea2142170248a0bf2f0253
SH510210,2023-06-20,2023-06-20,2023-06-20,0.015196957566055885,1.0,not_applicable_no_share_change,SH510210~2023-06-20,https://finance.sina.com.cn/realstock/company/sh510210/hfq.js,b2e506a3017c77b87bedcce9cf2a0a2df150895ecaea2142170248a0bf2f0253
SH510210,2023-08-23,2023-08-23,2023-08-23,0.007198558847079105,1.0,not_applicable_no_share_change,SH510210~2023-08-23,https://finance.sina.com.cn/realstock/company/sh510210/hfq.js,b2e506a3017c77b87bedcce9cf2a0a2df150895ecaea2142170248a0bf2f0253
SH510210,2023-12-20,2023-12-20,2023-12-20,0.012597477982388429,1.0,not_applicable_no_share_change,SH510210~2023-12-20,https://finance.sina.com.cn/realstock/company/sh510210/hfq.js,b2e506a3017c77b87bedcce9cf2a0a2df150895ecaea2142170248a0bf2f0253
SH510300,2012-12-18,2012-12-18,2012-12-18,0.033,1.0,not_applicable_no_share_change,SH510300~2012-12-18,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2014-01-21,2014-01-21,2014-01-21,0.048,1.0,not_applicable_no_share_change,SH510300~2014-01-21,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2015-01-20,2015-01-20,2015-01-20,0.035,1.0,not_applicable_no_share_change,SH510300~2015-01-20,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2016-01-20,2016-01-20,2016-01-20,0.051000000000000004,1.0,not_applicable_no_share_change,SH510300~2016-01-20,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2017-01-23,2017-01-23,2017-01-23,0.05499999999999999,1.0,not_applicable_no_share_change,SH510300~2017-01-23,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2018-01-23,2018-01-23,2018-01-23,0.04600000000000001,1.0,not_applicable_no_share_change,SH510300~2018-01-23,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2019-01-16,2019-01-16,2019-01-16,0.059,1.0,not_applicable_no_share_change,SH510300~2019-01-16,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2019-12-11,2019-12-11,2019-12-11,0.062,1.0,not_applicable_no_share_change,SH510300~2019-12-11,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2021-01-18,2021-01-18,2021-01-18,0.07200000000000001,1.0,not_applicable_no_share_change,SH510300~2021-01-18,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2022-01-19,2022-01-19,2022-01-19,0.07500000000000001,1.0,not_applicable_no_share_change,SH510300~2022-01-19,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2023-01-16,2023-01-16,2023-01-16,0.06399999999999995,1.0,not_applicable_no_share_change,SH510300~2023-01-16,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2024-01-18,2024-01-18,2024-01-18,0.06900000000000006,1.0,not_applicable_no_share_change,SH510300~2024-01-18,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2025-06-18,2025-06-18,2025-06-18,0.08799999999999997,1.0,not_applicable_no_share_change,SH510300~2025-06-18,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510300,2026-01-19,2026-01-19,2026-01-19,0.123,1.0,not_applicable_no_share_change,SH510300~2026-01-19,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,a6b5081db14000155c5c507e6890a186c22b4e6e77a5e1589710fc9e23988155
SH510310,2024-09-23,2024-09-23,2024-09-23,0.0,0.49977589,unknown_not_provided_by_sina_hfq,SH510310~2024-09-23,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,d249ca95b4ccbefdca1341480301f4e57c271cc6978da79e1c40b6e5597ad3c3
SH510310,2024-10-21,2024-10-21,2024-10-21,0.16087210609539407,1.0,not_applicable_no_share_change,SH510310~2024-10-21,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,d249ca95b4ccbefdca1341480301f4e57c271cc6978da79e1c40b6e5597ad3c3
SH510310,2025-04-30,2025-04-30,2025-04-30,0.03801703999766776,1.0,not_applicable_no_share_change,SH510310~2025-04-30,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,d249ca95b4ccbefdca1341480301f4e57c271cc6978da79e1c40b6e5597ad3c3
SH510310,2025-08-01,2025-08-01,2025-08-01,0.08203677052128304,1.0,not_applicable_no_share_change,SH510310~2025-08-01,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,d249ca95b4ccbefdca1341480301f4e57c271cc6978da79e1c40b6e5597ad3c3
SH510310,2025-09-19,2025-09-19,2025-09-19,0.044019730523615276,1.0,not_applicable_no_share_change,SH510310~2025-09-19,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,d249ca95b4ccbefdca1341480301f4e57c271cc6978da79e1c40b6e5597ad3c3
SH510310,2025-11-21,2025-11-21,2025-11-21,0.048021524207580366,1.0,not_applicable_no_share_change,SH510310~2025-11-21,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,d249ca95b4ccbefdca1341480301f4e57c271cc6978da79e1c40b6e5597ad3c3
SH510310,2026-01-20,2026-01-20,2026-01-20,0.15006726314868854,1.0,not_applicable_no_share_change,SH510310~2026-01-20,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,d249ca95b4ccbefdca1341480301f4e57c271cc6978da79e1c40b6e5597ad3c3
SH510330,2013-09-06,2013-09-06,2013-09-06,0.02,1.0,not_applicable_no_share_change,SH510330~2013-09-06,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2014-02-14,2014-02-14,2014-02-14,0.02,1.0,not_applicable_no_share_change,SH510330~2014-02-14,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2014-07-11,2014-07-11,2014-07-11,0.019999999999999997,1.0,not_applicable_no_share_change,SH510330~2014-07-11,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2014-11-28,2014-11-28,2014-11-28,0.020000000000000004,1.0,not_applicable_no_share_change,SH510330~2014-11-28,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2018-11-08,2018-11-08,2018-11-08,0.1633,1.0,not_applicable_no_share_change,SH510330~2018-11-08,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2018-12-11,2018-12-11,2018-12-11,0.16,1.0,not_applicable_no_share_change,SH510330~2018-12-11,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2020-01-14,2020-01-14,2020-01-14,0.07100000000000001,1.0,not_applicable_no_share_change,SH510330~2020-01-14,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2021-01-25,2021-01-25,2021-01-25,0.09600000000000003,1.0,not_applicable_no_share_change,SH510330~2021-01-25,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2022-01-17,2022-01-17,2022-01-17,0.07899999999999996,1.0,not_applicable_no_share_change,SH510330~2022-01-17,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2023-01-16,2023-01-16,2023-01-16,0.06500000000000006,1.0,not_applicable_no_share_change,SH510330~2023-01-16,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2025-01-13,2025-01-13,2025-01-13,0.06599999999999995,1.0,not_applicable_no_share_change,SH510330~2025-01-13,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510330,2025-07-14,2025-07-14,2025-07-14,0.06000000000000005,1.0,not_applicable_no_share_change,SH510330~2025-07-14,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,750c4909852dfd14b39bc1e0ad5343e0f48ba94fef53b9bbc23c15b577040c54
SH510350,2024-06-20,2024-06-20,2024-06-20,0.1901,1.0,not_applicable_no_share_change,SH510350~2024-06-20,https://finance.sina.com.cn/realstock/company/sh510350/hfq.js,053f2ca0f1d69f2b402c89e0a2de069b7c5df88156ad62f62085b9c59d5094b0
SH510350,2024-09-27,2024-09-27,2024-09-27,0.14550000000000002,1.0,not_applicable_no_share_change,SH510350~2024-09-27,https://finance.sina.com.cn/realstock/company/sh510350/hfq.js,053f2ca0f1d69f2b402c89e0a2de069b7c5df88156ad62f62085b9c59d5094b0
SH510390,2020-12-21,2020-12-21,2020-12-21,0.273,1.0,not_applicable_no_share_change,SH510390~2020-12-21,https://finance.sina.com.cn/realstock/company/sh510390/hfq.js,5a2b6d7079a8a3bb070928d7b14ce04756cf718493b5c79e6a9dce7b966af441
SH510390,2021-11-26,2021-11-26,2021-11-26,0.255,1.0,not_applicable_no_share_change,SH510390~2021-11-26,https://finance.sina.com.cn/realstock/company/sh510390/hfq.js,5a2b6d7079a8a3bb070928d7b14ce04756cf718493b5c79e6a9dce7b966af441
SH510500,2015-04-15,2015-04-15,2015-04-15,0.0,0.28032483,unknown_not_provided_by_sina_hfq,SH510500~2015-04-15,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,e0fd24a36ef170bc71fce96cc425cde8c0b8098517721cb686ea9d3d5b5c7278
SH510500,2022-08-26,2022-08-26,2022-08-26,0.0,1.14539,unknown_not_provided_by_sina_hfq,SH510500~2022-08-26,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,e0fd24a36ef170bc71fce96cc425cde8c0b8098517721cb686ea9d3d5b5c7278
SH510500,2024-05-17,2024-05-17,2024-05-17,0.27095944747366135,1.0,not_applicable_no_share_change,SH510500~2024-05-17,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,e0fd24a36ef170bc71fce96cc425cde8c0b8098517721cb686ea9d3d5b5c7278
SH510500,2025-01-16,2025-01-16,2025-01-16,0.2834173531046343,1.0,not_applicable_no_share_change,SH510500~2025-01-16,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,e0fd24a36ef170bc71fce96cc425cde8c0b8098517721cb686ea9d3d5b5c7278
SH510500,2026-01-16,2026-01-16,2026-01-16,0.19309753728008053,1.0,not_applicable_no_share_change,SH510500~2026-01-16,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,e0fd24a36ef170bc71fce96cc425cde8c0b8098517721cb686ea9d3d5b5c7278
SH510500,2026-07-15,2026-07-15,2026-07-15,0.46405698475374196,1.0,not_applicable_no_share_change,SH510500~2026-07-15,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,e0fd24a36ef170bc71fce96cc425cde8c0b8098517721cb686ea9d3d5b5c7278
SH510580,2021-07-19,2021-07-19,2021-07-19,0.0,10.0,unknown_not_provided_by_sina_hfq,SH510580~2021-07-19,https://finance.sina.com.cn/realstock/company/sh510580/hfq.js,95dc126701dc4b8100aa9eac93fc693e33b72ed61c7a52fdd592a9269f65fa4c
SH510580,2024-09-02,2024-09-02,2024-09-02,0.0,0.24798687,unknown_not_provided_by_sina_hfq,SH510580~2024-09-02,https://finance.sina.com.cn/realstock/company/sh510580/hfq.js,95dc126701dc4b8100aa9eac93fc693e33b72ed61c7a52fdd592a9269f65fa4c
SH510590,2021-11-08,2021-11-08,2021-11-08,0.7,1.0,not_applicable_no_share_change,SH510590~2021-11-08,https://finance.sina.com.cn/realstock/company/sh510590/hfq.js,70186406782989bcbab15d38ce75b403ae893cb52a9184980af6fce11728ac51
SH510590,2024-06-24,2024-06-24,2024-06-24,0.1100000000000001,1.0,not_applicable_no_share_change,SH510590~2024-06-24,https://finance.sina.com.cn/realstock/company/sh510590/hfq.js,70186406782989bcbab15d38ce75b403ae893cb52a9184980af6fce11728ac51
SH510630,2021-04-26,2021-04-26,2021-04-26,0.0,4.0,unknown_not_provided_by_sina_hfq,SH510630~2021-04-26,https://finance.sina.com.cn/realstock/company/sh510630/hfq.js,df795f3cca305568a7871d87b89cda5b3884f96b3f0ff02071637a55a296ca19
SH510720,2024-05-28,2024-05-28,2024-05-28,0.0031,1.0,not_applicable_no_share_change,SH510720~2024-05-28,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,b18d7faa2a8122e219675d6835abd369fad722c8d9d3e82aabbf0f7694a652f8
SH510720,2024-06-13,2024-06-13,2024-06-13,0.0040999999999999995,1.0,not_applicable_no_share_change,SH510720~2024-06-13,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,b18d7faa2a8122e219675d6835abd369fad722c8d9d3e82aabbf0f7694a652f8
SH510720,2024-07-15,2024-07-15,2024-07-15,0.0040999999999999995,1.0,not_applicable_no_share_change,SH510720~2024-07-15,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,b18d7faa2a8122e219675d6835abd369fad722c8d9d3e82aabbf0f7694a652f8
SH510720,2024-08-13,2024-08-13,2024-08-13,0.0039000000000000007,1.0,not_applicable_no_share_change,SH510720~2024-08-13,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,b18d7faa2a8122e219675d6835abd369fad722c8d9d3e82aabbf0f7694a652f8
SH510720,2024-09-11,2024-09-11,2024-09-11,0.0037999999999999996,1.0,not_applicable_no_share_change,SH510720~2024-09-11,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,b18d7faa2a8122e219675d6835abd369fad722c8d9d3e82aabbf0f7694a652f8
